Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
130,j1p0MGALT: step 17 u_y,-1,1,1,-0.690779710674
131,j1p0MGALT: step 17 u_z,-1,1,1,-0.5343163914671
132,j1p0MGALT: step 18 u_x,-1,1,1,0.6388002237426
133,j1p0MGALT: step 18 u_y,-1,1,1,-0.5588720100693
134,j1p0MGALT: step 18 u_z,-1,1,1,-0.5287687118601
135,j1p0MGALT: step 19 u_x,-1,1,1,0.7767582262982
136,j1p0MGALT: step 19 u_y,-1,1,1,-0.366550770974
137,j1p0MGALT: step 19 u_z,-1,1,1,-0.4876792989402
Findex, Description, Lowerbound, Upperbound, Value
0,objective function,-1e+30,1e+30,-0.1334892415699
1,j0p0MGALT: step 0 control magnitude,0,1,1.000000002746
2,j0p0MGALT: step 1 control magnitude,0,1,1.000000003415
3,j0p0MGALT: step 2 control magnitude,0,1,1.000000002805
4,j0p0MGALT: step 3 control magnitude,0,1,1.000000001598
5,j0p0MGALT: step 4 control magnitude,0,1,1.000000000859
6,j0p0MGALT: step 5 control magnitude,0,1,1.000000001077
7,j0p0MGALT: step 6 control magnitude,0,1,1.000000001978
8,j0p0MGALT: step 7 control magnitude,0,1,1.000000002703
9,j0p0MGALT: step 8 control magnitude,0,1,1.000000002544
10,j0p0MGALT: step 9 control magnitude,0,1,1.00000000181
11,j0p0MGALT: step 10 control magnitude,0,1,1.000000001501
12,j0p0MGALT: step 11 control magnitude,0,1,1.000000001334
13,j0p0MGALT: step 12 control magnitude,0,1,1.000000000745
14,j0p0MGALT: step 13 control magnitude,0,1,1.000000000324
15,j0p0MGALT: step 14 control magnitude,0,1,1.000000000079
16,j0p0MGALT: step 15 control magnitude,0,1,1.0000000002
17,j0p0MGALT: step 16 control magnitude,0,1,1.000000000595
18,j0p0MGALT: step 17 control magnitude,0,1,1.000000001245
19,j0p0MGALT: step 18 control magnitude,0,1,1.000000002248
20,j0p0MGALT: step 19 control magnitude,0,1,1.000000003363
21,j0p0MGALT: match point x,-1e-13,1e-13,5.863000627075e-06
22,j0p0MGALT: match point y,-1e-13,1e-13,-7.967564817142e-06
23,j0p0MGALT: match point z,-1e-13,1e-13,-3.760616153713e-06
24,j0p0MGALT: match point xdot,-1e-13,1e-13,9.644028896318e-06
25,j0p0MGALT: match point ydot,-1e-13,1e-13,1.662022776328e-06
26,j0p0MGALT: match point zdot,-1e-13,1e-13,1.603798966268e-06
27,j0p0MGALT: match point mass,-1e-13,1e-13,4.83941676066e-11
28,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0
29,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-4.836393543428e-11
30,j1p0MGALTEphemerisPeggedFreeDirectDeparture: left mass continuity constraint,-1e-13,1e-13,9.999894245993e-14
31,j1p0MGALTEphemerisPeggedIntercept: V_infinity_in magnitude,-6,0,-1.558602452873
32,j1p0MGALT: step 0 control magnitude,0,1,1.000000000067
33,j1p0MGALT: step 1 control magnitude,0,1,1.000000000036
34,j1p0MGALT: step 2 control magnitude,0,1,1.000000000011
35,j1p0MGALT: step 3 control magnitude,0,1,1.000000000002
36,j1p0MGALT: step 4 control magnitude,0,1,1.000000000012
37,j1p0MGALT: step 5 control magnitude,0,1,1.000000000039
38,j1p0MGALT: step 6 control magnitude,0,1,1.000000000059
39,j1p0MGALT: step 7 control magnitude,0,1,1.000000000074
40,j1p0MGALT: step 8 control magnitude,0,1,1.000000000108
41,j1p0MGALT: step 9 control magnitude,0,1,1.000000000124
42,j1p0MGALT: step 10 control magnitude,0,1,1.000000000157
43,j1p0MGALT: step 11 control magnitude,0,1,1.000000000228
44,j1p0MGALT: step 12 control magnitude,0,1,1.000000000314
45,j1p0MGALT: step 13 control magnitude,0,1,1.000000000347
46,j1p0MGALT: step 14 control magnitude,0,1,1.000000000253
47,j1p0MGALT: step 15 control magnitude,0,1,1.000000000141
48,j1p0MGALT: step 16 control magnitude,0,1,1.000000000078
49,j1p0MGALT: step 17 control magnitude,0,1,1.000000000063
50,j1p0MGALT: step 18 control magnitude,0,1,1.000000000067
51,j1p0MGALT: step 19 control magnitude,0,1,0.9876962632502
52,j1p0MGALT: match point x,-1e-13,1e-13,-8.714934345332e-09
53,j1p0MGALT: match point y,-1e-13,1e-13,6.872683073781e-08
54,j1p0MGALT: match point z,-1e-13,1e-13,3.384832649126e-08
55,j1p0MGALT: match point xdot,-1e-13,1e-13,-4.518384546224e-08
56,j1p0MGALT: match point ydot,-1e-13,1e-13,-2.974568674549e-08
57,j1p0MGALT: match point zdot,-1e-13,1e-13,-1.988952311521e-08
58,j1p0MGALT: match point mass,-1e-13,1e-13,2.208993464592e-10
59,j1p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0
60,j1p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-2.206992803622e-10
61,Mission flight time bounds,0,1,0.8938668905294
